customer_id,customer_name,segment,city,region,country
C002046,Customer_002046,Mainstream,CityC_161,Île-de-France,France
C002047,Customer_002047,Mainstream,CityC_110,Provence-Alpes-Côte d’Azur,France
C002048,Customer_002048,Premium,CityC_106,Provence-Alpes-Côte d’Azur,France
C002049,Customer_002049,Budget,CityC_063,Provence-Alpes-Côte d’Azur,France
C002050,Customer_002050,Budget,CityC_080,Occitanie,France
C002051,Customer_002051,Budget,CityC_177,Normandie,France
C002052,Customer_002052,Premium,CityC_030,Auvergne-Rhône-Alpes,France
C002053,Customer_002053,Budget,CityC_138,Provence-Alpes-Côte d’Azur,France
C002054,Customer_002054,Budget,CityC_169,Provence-Alpes-Côte d’Azur,France
C002055,Customer_002055,Mainstream,CityC_108,Grand Est,France
C002056,Customer_002056,Budget,CityC_121,Hauts-de-France,France
C002057,Customer_002057,Budget,CityC_082,Normandie,France
C002058,Customer_002058,Mainstream,CityC_083,Grand Est,France
C002059,Customer_002059,Budget,CityC_126,Normandie,France
C002060,Customer_002060,Mainstream,CityC_053,Auvergne-Rhône-Alpes,France
C002061,Customer_002061,Mainstream,CityC_196,Provence-Alpes-Côte d’Azur,France
C002062,Customer_002062,Mainstream,CityC_158,Bourgogne-Franche-Comté,France
C002063,Customer_002063,Mainstream,CityC_112,Hauts-de-France,France
C002064,Customer_002064,Mainstream,CityC_020,Occitanie,France
C002065,Customer_002065,Budget,CityC_068,Pays de la Loire,France
C002066,Customer_002066,Budget,CityC_147,Île-de-France,France
C002067,Customer_002067,Mainstream,CityC_160,Grand Est,France
C002068,Customer_002068,Premium,CityC_184,Centre-Val de Loire,France
C002069,Customer_002069,Budget,CityC_087,Normandie,France
C002070,Customer_002070,Budget,CityC_136,Hauts-de-France,France
C002071,Customer_002071,Mainstream,CityC_089,Bretagne,France
C002072,Customer_002072,Mainstream,CityC_078,Auvergne-Rhône-Alpes,France
C002073,Customer_002073,Mainstream,CityC_111,Pays de la Loire,France
C002074,Customer_002074,Mainstream,CityC_052,Bourgogne-Franche-Comté,France
C002075,Customer_002075,Mainstream,CityC_160,Grand Est,France
C002076,Customer_002076,Mainstream,CityC_196,Pays de la Loire,France
C002077,Customer_002077,Budget,CityC_005,Pays de la Loire,France
C002078,Customer_002078,Mainstream,CityC_048,Bourgogne-Franche-Comté,France
C002079,Customer_002079,Mainstream,CityC_170,Normandie,France
C002080,Customer_002080,Premium,CityC_069,Centre-Val de Loire,France
C002081,Customer_002081,Mainstream,CityC_158,Bourgogne-Franche-Comté,France
C002082,Customer_002082,Premium,CityC_187,Grand Est,France
C002083,Customer_002083,Budget,CityC_052,Bourgogne-Franche-Comté,France
C002084,Customer_002084,Mainstream,CityC_062,Provence-Alpes-Côte d’Azur,France
C002085,Customer_002085,Mainstream,CityC_196,Nouvelle-Aquitaine,France
C002086,Customer_002086,Mainstream,CityC_106,Hauts-de-France,France
C002087,Customer_002087,Premium,CityC_017,Provence-Alpes-Côte d’Azur,France
C002088,Customer_002088,Budget,CityC_106,Bourgogne-Franche-Comté,France
C002089,Customer_002089,Mainstream,CityC_166,Hauts-de-France,France
C002090,Customer_002090,Budget,CityC_154,Nouvelle-Aquitaine,France
C002091,Customer_002091,Mainstream,CityC_030,Occitanie,France
C002092,Customer_002092,Budget,CityC_063,Nouvelle-Aquitaine,France
C002093,Customer_002093,Mainstream,CityC_144,Hauts-de-France,France
C002094,Customer_002094,Mainstream,CityC_010,Grand Est,France
C002095,Customer_002095,Budget,CityC_035,Occitanie,France
C002096,Customer_002096,Budget,CityC_072,Île-de-France,France
C002097,Customer_002097,Mainstream,CityC_165,Bourgogne-Franche-Comté,France
C002098,Customer_002098,Premium,CityC_125,Île-de-France,France
C002099,Customer_002099,Budget,CityC_022,Île-de-France,France
C002100,Customer_002100,Mainstream,CityC_017,Provence-Alpes-Côte d’Azur,France
C002101,Customer_002101,Premium,CityC_172,Grand Est,France
C002102,Customer_002102,Premium,CityC_102,Bourgogne-Franche-Comté,France
C002103,Customer_002103,Mainstream,CityC_061,Centre-Val de Loire,France
C002104,Customer_002104,Mainstream,CityC_129,Auvergne-Rhône-Alpes,France
C002105,Customer_002105,Mainstream,CityC_149,Auvergne-Rhône-Alpes,France
C002106,Customer_002106,Budget,CityC_024,Pays de la Loire,France
C002107,Customer_002107,Mainstream,CityC_198,Occitanie,France
C002108,Customer_002108,Mainstream,CityC_150,Provence-Alpes-Côte d’Azur,France
C002109,Customer_002109,Mainstream,CityC_192,Centre-Val de Loire,France
C002110,Customer_002110,Budget,CityC_109,Centre-Val de Loire,France
C002111,Customer_002111,Budget,CityC_045,Occitanie,France
C002112,Customer_002112,Premium,CityC_113,Occitanie,France
C002113,Customer_002113,Budget,CityC_151,Grand Est,France
C002114,Customer_002114,Mainstream,CityC_096,Île-de-France,France
C002115,Customer_002115,Premium,CityC_082,Centre-Val de Loire,France
C002116,Customer_002116,Mainstream,CityC_175,Pays de la Loire,France
C002117,Customer_002117,Premium,CityC_038,Occitanie,France
C002118,Customer_002118,Mainstream,CityC_095,Provence-Alpes-Côte d’Azur,France
C002119,Customer_002119,Budget,CityC_156,Hauts-de-France,France
C002120,Customer_002120,Mainstream,CityC_170,Île-de-France,France
C002121,Customer_002121,Mainstream,CityC_172,Île-de-France,France
C002122,Customer_002122,Budget,CityC_099,Occitanie,France
C002123,Customer_002123,Mainstream,CityC_180,Hauts-de-France,France
C002124,Customer_002124,Premium,CityC_176,Provence-Alpes-Côte d’Azur,France
C002125,Customer_002125,Mainstream,CityC_061,Auvergne-Rhône-Alpes,France
C002126,Customer_002126,Mainstream,CityC_101,Bretagne,France
C002127,Customer_002127,Mainstream,CityC_194,Hauts-de-France,France
C002128,Customer_002128,Budget,CityC_042,Occitanie,France
C002129,Customer_002129,Mainstream,CityC_197,Bretagne,France
C002130,Customer_002130,Mainstream,CityC_009,Bourgogne-Franche-Comté,France
C002131,Customer_002131,Premium,CityC_200,Hauts-de-France,France
C002132,Customer_002132,Mainstream,CityC_106,Bretagne,France
C002133,Customer_002133,Mainstream,CityC_026,Provence-Alpes-Côte d’Azur,France
C002134,Customer_002134,Mainstream,CityC_130,Nouvelle-Aquitaine,France
C002135,Customer_002135,Mainstream,CityC_155,Auvergne-Rhône-Alpes,France
C002136,Customer_002136,Mainstream,CityC_189,Centre-Val de Loire,France
C002137,Customer_002137,Mainstream,CityC_008,Provence-Alpes-Côte d’Azur,France
C002138,Customer_002138,Mainstream,CityC_048,Île-de-France,France
C002139,Customer_002139,Mainstream,CityC_165,Bourgogne-Franche-Comté,France
C002140,Customer_002140,Budget,CityC_052,Nouvelle-Aquitaine,France
C002141,Customer_002141,Mainstream,CityC_148,Bourgogne-Franche-Comté,France
C002142,Customer_002142,Budget,CityC_064,Auvergne-Rhône-Alpes,France
C002143,Customer_002143,Mainstream,CityC_197,Pays de la Loire,France
C002144,Customer_002144,Mainstream,CityC_153,Bourgogne-Franche-Comté,France
C002145,Customer_002145,Mainstream,CityC_082,Bourgogne-Franche-Comté,France
C002146,Customer_002146,Mainstream,CityC_189,Bretagne,France
C002147,Customer_002147,Budget,CityC_176,Nouvelle-Aquitaine,France
C002148,Customer_002148,Mainstream,CityC_073,Normandie,France
C002149,Customer_002149,Budget,CityC_095,Occitanie,France
C002150,Customer_002150,Mainstream,CityC_097,Nouvelle-Aquitaine,France
C002151,Customer_002151,Budget,CityC_006,Normandie,France
C002152,Customer_002152,Mainstream,CityC_161,Pays de la Loire,France
C002153,Customer_002153,Premium,CityC_119,Occitanie,France
C002154,Customer_002154,Budget,CityC_044,Occitanie,France
C002155,Customer_002155,Mainstream,CityC_110,Île-de-France,France
C002156,Customer_002156,Budget,CityC_023,Normandie,France
C002157,Customer_002157,Budget,CityC_146,Provence-Alpes-Côte d’Azur,France
C002158,Customer_002158,Budget,CityC_135,Auvergne-Rhône-Alpes,France
C002159,Customer_002159,Mainstream,CityC_117,Grand Est,France
C002160,Customer_002160,Mainstream,CityC_058,Bourgogne-Franche-Comté,France
C002161,Customer_002161,Budget,CityC_069,Centre-Val de Loire,France
C002162,Customer_002162,Mainstream,CityC_098,Hauts-de-France,France
C002163,Customer_002163,Mainstream,CityC_053,Nouvelle-Aquitaine,France
C002164,Customer_002164,Budget,CityC_073,Normandie,France
C002165,Customer_002165,Mainstream,CityC_108,Centre-Val de Loire,France
C002166,Customer_002166,Mainstream,CityC_038,Nouvelle-Aquitaine,France
C002167,Customer_002167,Budget,CityC_068,Île-de-France,France
C002168,Customer_002168,Mainstream,CityC_064,Occitanie,France
C002169,Customer_002169,Mainstream,CityC_166,Provence-Alpes-Côte d’Azur,France
C002170,Customer_002170,Budget,CityC_121,Bretagne,France
C002171,Customer_002171,Premium,CityC_178,Nouvelle-Aquitaine,France
C002172,Customer_002172,Mainstream,CityC_183,Grand Est,France
C002173,Customer_002173,Mainstream,CityC_189,Grand Est,France
C002174,Customer_002174,Budget,CityC_025,Normandie,France
C002175,Customer_002175,Budget,CityC_086,Pays de la Loire,France
C002176,Customer_002176,Mainstream,CityC_091,Occitanie,France
C002177,Customer_002177,Premium,CityC_154,Normandie,France
C002178,Customer_002178,Mainstream,CityC_012,Centre-Val de Loire,France
C002179,Customer_002179,Budget,CityC_159,Île-de-France,France
C002180,Customer_002180,Mainstream,CityC_102,Grand Est,France
C002181,Customer_002181,Mainstream,CityC_144,Bourgogne-Franche-Comté,France
C002182,Customer_002182,Mainstream,CityC_067,Île-de-France,France
C002183,Customer_002183,Mainstream,CityC_087,Nouvelle-Aquitaine,France
C002184,Customer_002184,Budget,CityC_082,Bretagne,France
C002185,Customer_002185,Mainstream,CityC_037,Centre-Val de Loire,France
C002186,Customer_002186,Budget,CityC_012,Hauts-de-France,France
C002187,Customer_002187,Mainstream,CityC_072,Nouvelle-Aquitaine,France
C002188,Customer_002188,Mainstream,CityC_111,Centre-Val de Loire,France
C002189,Customer_002189,Premium,CityC_068,Hauts-de-France,France
C002190,Customer_002190,Mainstream,CityC_068,Normandie,France
C002191,Customer_002191,Mainstream,CityC_043,Pays de la Loire,France
C002192,Customer_002192,Mainstream,CityC_126,Provence-Alpes-Côte d’Azur,France
C002193,Customer_002193,Mainstream,CityC_169,Nouvelle-Aquitaine,France
C002194,Customer_002194,Mainstream,CityC_014,Bourgogne-Franche-Comté,France
C002195,Customer_002195,Budget,CityC_059,Occitanie,France
C002196,Customer_002196,Budget,CityC_067,Nouvelle-Aquitaine,France
C002197,Customer_002197,Mainstream,CityC_112,Nouvelle-Aquitaine,France
C002198,Customer_002198,Premium,CityC_127,Auvergne-Rhône-Alpes,France
C002199,Customer_002199,Mainstream,CityC_182,Île-de-France,France
C002200,Customer_002200,Mainstream,CityC_127,Pays de la Loire,France
C002201,Customer_002201,Mainstream,CityC_038,Auvergne-Rhône-Alpes,France
C002202,Customer_002202,Mainstream,CityC_053,Auvergne-Rhône-Alpes,France
C002203,Customer_002203,Budget,CityC_044,Hauts-de-France,France
C002204,Customer_002204,Mainstream,CityC_070,Centre-Val de Loire,France
C002205,Customer_002205,Premium,CityC_150,Normandie,France
C002206,Customer_002206,Mainstream,CityC_002,Occitanie,France
C002207,Customer_002207,Mainstream,CityC_047,Pays de la Loire,France
C002208,Customer_002208,Premium,CityC_064,Grand Est,France
C002209,Customer_002209,Mainstream,CityC_085,Bretagne,France
C002210,Customer_002210,Budget,CityC_175,Île-de-France,France
C002211,Customer_002211,Mainstream,CityC_152,Auvergne-Rhône-Alpes,France
C002212,Customer_002212,Mainstream,CityC_040,Auvergne-Rhône-Alpes,France
C002213,Customer_002213,Budget,CityC_182,Île-de-France,France
C002214,Customer_002214,Mainstream,CityC_161,Bourgogne-Franche-Comté,France
C002215,Customer_002215,Mainstream,CityC_002,Hauts-de-France,France
C002216,Customer_002216,Premium,CityC_168,Provence-Alpes-Côte d’Azur,France
C002217,Customer_002217,Premium,CityC_084,Normandie,France
C002218,Customer_002218,Premium,CityC_146,Centre-Val de Loire,France
C002219,Customer_002219,Budget,CityC_013,Nouvelle-Aquitaine,France
C002220,Customer_002220,Budget,CityC_015,Bourgogne-Franche-Comté,France
C002221,Customer_002221,Budget,CityC_155,Centre-Val de Loire,France
C002222,Customer_002222,Budget,CityC_066,Grand Est,France
C002223,Customer_002223,Budget,CityC_198,Nouvelle-Aquitaine,France
C002224,Customer_002224,Budget,CityC_054,Grand Est,France
C002225,Customer_002225,Mainstream,CityC_104,Nouvelle-Aquitaine,France
C002226,Customer_002226,Mainstream,CityC_168,Hauts-de-France,France
C002227,Customer_002227,Budget,CityC_126,Nouvelle-Aquitaine,France
C002228,Customer_002228,Mainstream,CityC_080,Grand Est,France
C002229,Customer_002229,Mainstream,CityC_092,Bourgogne-Franche-Comté,France
C002230,Customer_002230,Budget,CityC_095,Bourgogne-Franche-Comté,France
C002231,Customer_002231,Budget,CityC_115,Pays de la Loire,France
C002232,Customer_002232,Mainstream,CityC_145,Grand Est,France
C002233,Customer_002233,Mainstream,CityC_194,Normandie,France
C002234,Customer_002234,Mainstream,CityC_158,Grand Est,France
C002235,Customer_002235,Mainstream,CityC_110,Nouvelle-Aquitaine,France
C002236,Customer_002236,Budget,CityC_088,Auvergne-Rhône-Alpes,France
C002237,Customer_002237,Mainstream,CityC_166,Bretagne,France
C002238,Customer_002238,Mainstream,CityC_127,Bourgogne-Franche-Comté,France
C002239,Customer_002239,Mainstream,CityC_135,Pays de la Loire,France
C002240,Customer_002240,Budget,CityC_112,Auvergne-Rhône-Alpes,France
C002241,Customer_002241,Premium,CityC_123,Auvergne-Rhône-Alpes,France
C002242,Customer_002242,Budget,CityC_033,Hauts-de-France,France
C002243,Customer_002243,Premium,CityC_064,Bourgogne-Franche-Comté,France
C002244,Customer_002244,Mainstream,CityC_146,Pays de la Loire,France
C002245,Customer_002245,Mainstream,CityC_012,Île-de-France,France
C002246,Customer_002246,Budget,CityC_109,Pays de la Loire,France
C002247,Customer_002247,Budget,CityC_170,Grand Est,France
C002248,Customer_002248,Mainstream,CityC_065,Centre-Val de Loire,France
C002249,Customer_002249,Budget,CityC_021,Provence-Alpes-Côte d’Azur,France
C002250,Customer_002250,Budget,CityC_190,Pays de la Loire,France
C002251,Customer_002251,Mainstream,CityC_047,Bourgogne-Franche-Comté,France
C002252,Customer_002252,Budget,CityC_107,Grand Est,France
C002253,Customer_002253,Budget,CityC_151,Centre-Val de Loire,France
C002254,Customer_002254,Mainstream,CityC_172,Centre-Val de Loire,France
C002255,Customer_002255,Mainstream,CityC_068,Bretagne,France
C002256,Customer_002256,Premium,CityC_048,Provence-Alpes-Côte d’Azur,France
C002257,Customer_002257,Budget,CityC_192,Occitanie,France
C002258,Customer_002258,Budget,CityC_173,Normandie,France
C002259,Customer_002259,Mainstream,CityC_005,Auvergne-Rhône-Alpes,France
C002260,Customer_002260,Mainstream,CityC_004,Île-de-France,France
C002261,Customer_002261,Mainstream,CityC_118,Nouvelle-Aquitaine,France
C002262,Customer_002262,Mainstream,CityC_169,Centre-Val de Loire,France
C002263,Customer_002263,Mainstream,CityC_125,Centre-Val de Loire,France
C002264,Customer_002264,Mainstream,CityC_158,Hauts-de-France,France
C002265,Customer_002265,Mainstream,CityC_177,Provence-Alpes-Côte d’Azur,France
C002266,Customer_002266,Mainstream,CityC_078,Bourgogne-Franche-Comté,France
C002267,Customer_002267,Budget,CityC_004,Auvergne-Rhône-Alpes,France
C002268,Customer_002268,Budget,CityC_005,Occitanie,France
C002269,Customer_002269,Premium,CityC_007,Centre-Val de Loire,France
C002270,Customer_002270,Mainstream,CityC_038,Occitanie,France
C002271,Customer_002271,Budget,CityC_161,Bourgogne-Franche-Comté,France
C002272,Customer_002272,Budget,CityC_078,Pays de la Loire,France
C002273,Customer_002273,Budget,CityC_109,Bretagne,France
C002274,Customer_002274,Budget,CityC_040,Île-de-France,France
C002275,Customer_002275,Mainstream,CityC_125,Centre-Val de Loire,France
C002276,Customer_002276,Budget,CityC_116,Bretagne,France
C002277,Customer_002277,Budget,CityC_076,Normandie,France
C002278,Customer_002278,Mainstream,CityC_101,Normandie,France
C002279,Customer_002279,Mainstream,CityC_027,Île-de-France,France
C002280,Customer_002280,Mainstream,CityC_111,Bourgogne-Franche-Comté,France
C002281,Customer_002281,Mainstream,CityC_189,Grand Est,France
C002282,Customer_002282,Mainstream,CityC_142,Normandie,France
C002283,Customer_002283,Budget,CityC_103,Hauts-de-France,France
C002284,Customer_002284,Mainstream,CityC_186,Bretagne,France
C002285,Customer_002285,Premium,CityC_125,Normandie,France
C002286,Customer_002286,Mainstream,CityC_136,Occitanie,France
C002287,Customer_002287,Mainstream,CityC_081,Île-de-France,France
C002288,Customer_002288,Budget,CityC_166,Pays de la Loire,France
C002289,Customer_002289,Premium,CityC_030,Grand Est,France
C002290,Customer_002290,Mainstream,CityC_166,Bretagne,France
C002291,Customer_002291,Mainstream,CityC_112,Provence-Alpes-Côte d’Azur,France
C002292,Customer_002292,Budget,CityC_186,Île-de-France,France
C002293,Customer_002293,Mainstream,CityC_113,Occitanie,France
C002294,Customer_002294,Mainstream,CityC_151,Occitanie,France
C002295,Customer_002295,Mainstream,CityC_155,Bourgogne-Franche-Comté,France
C002296,Customer_002296,Mainstream,CityC_034,Centre-Val de Loire,France
C002297,Customer_002297,Mainstream,CityC_100,Hauts-de-France,France
C002298,Customer_002298,Mainstream,CityC_173,Grand Est,France
C002299,Customer_002299,Mainstream,CityC_121,Bourgogne-Franche-Comté,France
C002300,Customer_002300,Mainstream,CityC_073,Nouvelle-Aquitaine,France
C002301,Customer_002301,Mainstream,CityC_171,Centre-Val de Loire,France
C002302,Customer_002302,Budget,CityC_052,Bretagne,France
C002303,Customer_002303,Mainstream,CityC_026,Nouvelle-Aquitaine,France
C002304,Customer_002304,Premium,CityC_127,Grand Est,France
C002305,Customer_002305,Budget,CityC_143,Hauts-de-France,France
C002306,Customer_002306,Premium,CityC_092,Île-de-France,France
C002307,Customer_002307,Mainstream,CityC_041,Hauts-de-France,France
C002308,Customer_002308,Mainstream,CityC_129,Nouvelle-Aquitaine,France
C002309,Customer_002309,Mainstream,CityC_087,Île-de-France,France
C002310,Customer_002310,Budget,CityC_059,Grand Est,France
C002311,Customer_002311,Mainstream,CityC_125,Auvergne-Rhône-Alpes,France
C002312,Customer_002312,Premium,CityC_091,Hauts-de-France,France
C002313,Customer_002313,Mainstream,CityC_143,Île-de-France,France
C002314,Customer_002314,Premium,CityC_177,Hauts-de-France,France
C002315,Customer_002315,Mainstream,CityC_027,Pays de la Loire,France
C002316,Customer_002316,Budget,CityC_113,Centre-Val de Loire,France
C002317,Customer_002317,Premium,CityC_194,Bretagne,France
C002318,Customer_002318,Premium,CityC_157,Auvergne-Rhône-Alpes,France
C002319,Customer_002319,Mainstream,CityC_027,Normandie,France
C002320,Customer_002320,Budget,CityC_027,Pays de la Loire,France
C002321,Customer_002321,Mainstream,CityC_053,Nouvelle-Aquitaine,France
C002322,Customer_002322,Budget,CityC_075,Provence-Alpes-Côte d’Azur,France
C002323,Customer_002323,Mainstream,CityC_130,Centre-Val de Loire,France
C002324,Customer_002324,Mainstream,CityC_026,Bretagne,France
C002325,Customer_002325,Mainstream,CityC_086,Nouvelle-Aquitaine,France
C002326,Customer_002326,Budget,CityC_052,Nouvelle-Aquitaine,France
C002327,Customer_002327,Premium,CityC_197,Bretagne,France
C002328,Customer_002328,Budget,CityC_122,Île-de-France,France
C002329,Customer_002329,Budget,CityC_044,Provence-Alpes-Côte d’Azur,France
C002330,Customer_002330,Budget,CityC_184,Auvergne-Rhône-Alpes,France
C002331,Customer_002331,Mainstream,CityC_171,Grand Est,France
C002332,Customer_002332,Budget,CityC_193,Occitanie,France
C002333,Customer_002333,Mainstream,CityC_059,Pays de la Loire,France
C002334,Customer_002334,Mainstream,CityC_106,Nouvelle-Aquitaine,France
C002335,Customer_002335,Premium,CityC_133,Grand Est,France
C002336,Customer_002336,Mainstream,CityC_008,Bourgogne-Franche-Comté,France
C002337,Customer_002337,Budget,CityC_003,Bretagne,France
C002338,Customer_002338,Mainstream,CityC_018,Centre-Val de Loire,France
C002339,Customer_002339,Mainstream,CityC_103,Auvergne-Rhône-Alpes,France
C002340,Customer_002340,Mainstream,CityC_101,Nouvelle-Aquitaine,France
C002341,Customer_002341,Mainstream,CityC_165,Île-de-France,France
C002342,Customer_002342,Premium,CityC_015,Nouvelle-Aquitaine,France
C002343,Customer_002343,Premium,CityC_170,Bourgogne-Franche-Comté,France
C002344,Customer_002344,Premium,CityC_108,Pays de la Loire,France
C002345,Customer_002345,Premium,CityC_180,Grand Est,France
C002346,Customer_002346,Premium,CityC_185,Pays de la Loire,France
C002347,Customer_002347,Mainstream,CityC_089,Centre-Val de Loire,France
C002348,Customer_002348,Mainstream,CityC_136,Île-de-France,France
C002349,Customer_002349,Premium,CityC_180,Normandie,France
C002350,Customer_002350,Mainstream,CityC_053,Grand Est,France
C002351,Customer_002351,Mainstream,CityC_159,Pays de la Loire,France
C002352,Customer_002352,Mainstream,CityC_089,Bourgogne-Franche-Comté,France
C002353,Customer_002353,Mainstream,CityC_051,Bourgogne-Franche-Comté,France
C002354,Customer_002354,Budget,CityC_138,Hauts-de-France,France
C002355,Customer_002355,Mainstream,CityC_185,Provence-Alpes-Côte d’Azur,France
C002356,Customer_002356,Premium,CityC_134,Centre-Val de Loire,France
C002357,Customer_002357,Budget,CityC_024,Pays de la Loire,France
C002358,Customer_002358,Mainstream,CityC_134,Pays de la Loire,France
C002359,Customer_002359,Mainstream,CityC_041,Provence-Alpes-Côte d’Azur,France
C002360,Customer_002360,Budget,CityC_139,Île-de-France,France
C002361,Customer_002361,Budget,CityC_199,Normandie,France
C002362,Customer_002362,Mainstream,CityC_130,Hauts-de-France,France
C002363,Customer_002363,Mainstream,CityC_096,Auvergne-Rhône-Alpes,France
C002364,Customer_002364,Mainstream,CityC_091,Hauts-de-France,France
C002365,Customer_002365,Budget,CityC_167,Auvergne-Rhône-Alpes,France
C002366,Customer_002366,Mainstream,CityC_147,Auvergne-Rhône-Alpes,France
C002367,Customer_002367,Budget,CityC_087,Centre-Val de Loire,France
C002368,Customer_002368,Mainstream,CityC_149,Occitanie,France
C002369,Customer_002369,Mainstream,CityC_161,Normandie,France
C002370,Customer_002370,Mainstream,CityC_153,Bourgogne-Franche-Comté,France
C002371,Customer_002371,Mainstream,CityC_073,Occitanie,France
C002372,Customer_002372,Mainstream,CityC_184,Bourgogne-Franche-Comté,France
C002373,Customer_002373,Mainstream,CityC_183,Normandie,France
C002374,Customer_002374,Mainstream,CityC_064,Grand Est,France
C002375,Customer_002375,Mainstream,CityC_150,Auvergne-Rhône-Alpes,France
C002376,Customer_002376,Mainstream,CityC_093,Occitanie,France
C002377,Customer_002377,Budget,CityC_183,Bretagne,France
C002378,Customer_002378,Mainstream,CityC_021,Grand Est,France
C002379,Customer_002379,Budget,CityC_034,Auvergne-Rhône-Alpes,France
C002380,Customer_002380,Budget,CityC_020,Bretagne,France
C002381,Customer_002381,Mainstream,CityC_104,Provence-Alpes-Côte d’Azur,France
C002382,Customer_002382,Mainstream,CityC_200,Normandie,France
C002383,Customer_002383,Premium,CityC_150,Grand Est,France
C002384,Customer_002384,Mainstream,CityC_113,Bretagne,France
C002385,Customer_002385,Premium,CityC_126,Centre-Val de Loire,France
C002386,Customer_002386,Premium,CityC_042,Centre-Val de Loire,France
C002387,Customer_002387,Mainstream,CityC_125,Nouvelle-Aquitaine,France
C002388,Customer_002388,Mainstream,CityC_181,Centre-Val de Loire,France
C002389,Customer_002389,Premium,CityC_031,Pays de la Loire,France
C002390,Customer_002390,Budget,CityC_122,Centre-Val de Loire,France
C002391,Customer_002391,Mainstream,CityC_144,Île-de-France,France
C002392,Customer_002392,Premium,CityC_031,Provence-Alpes-Côte d’Azur,France
C002393,Customer_002393,Premium,CityC_029,Normandie,France
C002394,Customer_002394,Mainstream,CityC_075,Auvergne-Rhône-Alpes,France
C002395,Customer_002395,Mainstream,CityC_031,Île-de-France,France
C002396,Customer_002396,Mainstream,CityC_096,Provence-Alpes-Côte d’Azur,France
C002397,Customer_002397,Budget,CityC_008,Hauts-de-France,France
C002398,Customer_002398,Budget,CityC_151,Nouvelle-Aquitaine,France
C002399,Customer_002399,Budget,CityC_079,Grand Est,France
C002400,Customer_002400,Budget,CityC_190,Hauts-de-France,France
C002401,Customer_002401,Budget,CityC_141,Bretagne,France
C002402,Customer_002402,Budget,CityC_012,Provence-Alpes-Côte d’Azur,France
C002403,Customer_002403,Mainstream,CityC_080,Grand Est,France
C002404,Customer_002404,Mainstream,CityC_087,Normandie,France
C002405,Customer_002405,Mainstream,CityC_185,Grand Est,France
C002406,Customer_002406,Budget,CityC_036,Normandie,France
C002407,Customer_002407,Mainstream,CityC_195,Pays de la Loire,France
C002408,Customer_002408,Mainstream,CityC_039,Bretagne,France
C002409,Customer_002409,Mainstream,CityC_160,Centre-Val de Loire,France
C002410,Customer_002410,Mainstream,CityC_100,Bourgogne-Franche-Comté,France
C002411,Customer_002411,Premium,CityC_087,Occitanie,France
C002412,Customer_002412,Budget,CityC_172,Pays de la Loire,France
C002413,Customer_002413,Mainstream,CityC_166,Bretagne,France
C002414,Customer_002414,Premium,CityC_182,Auvergne-Rhône-Alpes,France
C002415,Customer_002415,Mainstream,CityC_198,Île-de-France,France
C002416,Customer_002416,Mainstream,CityC_166,Centre-Val de Loire,France
C002417,Customer_002417,Mainstream,CityC_022,Auvergne-Rhône-Alpes,France
C002418,Customer_002418,Premium,CityC_139,Occitanie,France
C002419,Customer_002419,Mainstream,CityC_146,Normandie,France
C002420,Customer_002420,Budget,CityC_122,Pays de la Loire,France
C002421,Customer_002421,Premium,CityC_031,Pays de la Loire,France
C002422,Customer_002422,Premium,CityC_047,Bourgogne-Franche-Comté,France
C002423,Customer_002423,Budget,CityC_053,Île-de-France,France
C002424,Customer_002424,Mainstream,CityC_149,Occitanie,France
C002425,Customer_002425,Budget,CityC_137,Bretagne,France
C002426,Customer_002426,Mainstream,CityC_151,Normandie,France
C002427,Customer_002427,Mainstream,CityC_006,Île-de-France,France
C002428,Customer_002428,Mainstream,CityC_107,Provence-Alpes-Côte d’Azur,France
C002429,Customer_002429,Premium,CityC_082,Île-de-France,France
C002430,Customer_002430,Budget,CityC_030,Grand Est,France
C002431,Customer_002431,Mainstream,CityC_074,Auvergne-Rhône-Alpes,France
C002432,Customer_002432,Budget,CityC_197,Nouvelle-Aquitaine,France
C002433,Customer_002433,Budget,CityC_105,Auvergne-Rhône-Alpes,France
C002434,Customer_002434,Budget,CityC_158,Bourgogne-Franche-Comté,France
C002435,Customer_002435,Budget,CityC_183,Provence-Alpes-Côte d’Azur,France
C002436,Customer_002436,Budget,CityC_026,Île-de-France,France
C002437,Customer_002437,Budget,CityC_083,Provence-Alpes-Côte d’Azur,France
C002438,Customer_002438,Mainstream,CityC_031,Hauts-de-France,France
C002439,Customer_002439,Budget,CityC_193,Île-de-France,France
C002440,Customer_002440,Mainstream,CityC_127,Normandie,France
C002441,Customer_002441,Mainstream,CityC_099,Pays de la Loire,France
C002442,Customer_002442,Budget,CityC_082,Auvergne-Rhône-Alpes,France
C002443,Customer_002443,Mainstream,CityC_017,Bretagne,France
C002444,Customer_002444,Budget,CityC_163,Bretagne,France
C002445,Customer_002445,Premium,CityC_005,Occitanie,France
C002446,Customer_002446,Mainstream,CityC_151,Hauts-de-France,France
C002447,Customer_002447,Budget,CityC_196,Bourgogne-Franche-Comté,France
C002448,Customer_002448,Mainstream,CityC_033,Pays de la Loire,France
C002449,Customer_002449,Mainstream,CityC_115,Hauts-de-France,France
C002450,Customer_002450,Mainstream,CityC_129,Auvergne-Rhône-Alpes,France
C002451,Customer_002451,Mainstream,CityC_037,Occitanie,France
